"name";"mark";"id"
"barn";" ";"farm_dairy_twd_6"
"barn roof";"v";"ranch_camp_65_roof"
"barn roof";"v";"ranch_camp_66_roof"
"barn roof";" ";"farm_dairy_twd_second_floor_12"
"barn roof";" ";"farm_dairy_twd_second_floor_5"
"barn roof";" ";"farm_dairy_twd_second_floor_6"
"bookstore roof";"v";"s_bookstore_roof"
"bookstore roof";"v";"s_bookstore_roof_1"
"bookstore roof";" ";"s_bookstore_roof_2"
"bookstore roof";" ";"s_bookstore_upper_roof"
"bookstore roof";" ";"s_bookstore_upper_roof_1"
"runway";"v";"s_air_runway"
"runway";"v";"s_air_runway_B"
"runway";"v";"s_air_runway_hangars"
"runway";"v";"s_air_runway_l"
"runway";"v";"s_air_runway_r"
"runway";"v";"s_air_runway_term"
"runway";" ";"runway"
"runway";" ";"runway_carts"
"runway";" ";"runway_end"
"runway";" ";"runway_fuel"
"runway";" ";"runway_fuel2"
"runway";" ";"runway_hangar"
"runway";" ";"runway_hangar2"
"runway";" ";"runway_start"
"runway";" ";"runway_wild"
"abandoned storefront";"v";"abstorefront"
"abandoned storefront";" ";"abstorefront_1"
"abandoned storefront";" ";"abstorefront_2"
"abandoned storefront roof";"v";"abstorefront_roof"
"abandoned storefront roof";" ";"abstorefront_roof_1"
"abandoned storefront roof";" ";"abstorefront_roof_2"
"laundromat";"v";"s_laundromat"
"laundromat";" ";"s_laundromat_1"
"laundromat";" ";"trailer_commercial_00"
"laundromat roof";"v";"s_laundromat_roof"
"laundromat roof";" ";"s_laundromat_roof_1"
"laundromat roof";" ";"trailer_commercial_00_roof"
"office";"v";"office_cubical"
"office";" ";"office_cubical_1"
"office";" ";"small_office"
"subway station?";"v";"microlab_sub_station"
"subway station?";" ";"microlab_sub_connector"
"subway station?";" ";"microlab_sub_connector_ratkin"
"track";"v";"farm_horse_track_1"
"track";"v";"farm_horse_track_2"
"track";" ";"farm_horse_track_large_1"
"track";" ";"farm_horse_track_large_2"
"track";" ";"farm_horse_track_large_3"
"track";" ";"farm_horse_track_large_4"
"apartment tower roof";"v";"s_apt_2_roof"
"apartment tower roof";"v";"s_apt_2_upper_roof"
"apartment tower roof";"v";"s_apt_roof"
"apartment tower roof";"v";"s_apt_upper_roof"
"apartment tower roof";" ";"apartments_con_tower_004"
"apartment tower roof";" ";"apartments_con_tower_014"
"apartment tower roof";" ";"apartments_con_tower_015"
"apartment tower roof";" ";"apartments_con_tower_104"
"apartment tower roof";" ";"apartments_con_tower_114"
"apartment tower roof";" ";"apartments_mod_tower_003"
"apartment tower roof";" ";"apartments_mod_tower_013"
"apartment tower roof";" ";"apartments_mod_tower_103"
"apartment tower roof";" ";"apartments_mod_tower_113"
"garage";"v";"garage_gas_2"
"garage";"v";"garage_gas_3"
"garage";"v";"ranch_camp_67"
"garage";"v";"s_garage"
"garage";"v";"s_garage_1"
"garage";"v";"s_garage_2"
"garage";" ";"bandit_garage_1"
"garage";" ";"bandit_garage_1_roof"
"garage";" ";"bandit_garage_2"
"garage";" ";"bandit_garage_2_roof"
"garage";" ";"faction_base_garage_1"
"garage";" ";"faction_base_garage_2"
"garage";" ";"faction_base_garage_3"
"garage";" ";"faction_base_garage_4"
"garage";" ";"faction_base_garage_5"
"garage";" ";"faction_base_garage_6"
"garage";" ";"speedway_9_3"
"garage";" ";"speedway_9_3_1"
"garage";" ";"speedway_9_4"
"garage";" ";"speedway_9_4_1"
"garage";" ";"speedway_9_5"
"garage";" ";"speedway_9_5_1"
"administration building";"v";"trailer_hub_10"
"administration building";" ";"retirement_community_38"
"administration building";" ";"retirement_community_39"
"administration building";" ";"retirement_community_40"
"administration building roof";"v";"trailer_hub_10_roof"
"administration building roof";" ";"retirement_community_2f_38"
"administration building roof";" ";"retirement_community_2f_39"
"administration building roof";" ";"retirement_community_2f_40"
"hardware store";"v";"s_hardware"
"hardware store";" ";"s_hardware_1"
"hardware store";" ";"s_hardware_2"
"hardware store";" ";"s_hardware_3"
"hardware store roof";"v";"s_hardware_roof"
"hardware store roof";" ";"s_hardware_roof_1"
"hardware store roof";" ";"s_hardware_roof_2"
"hardware store roof";" ";"s_hardware_roof_3"
"lot";"v";"ranch_camp_76"
"lot";" ";"mall_a_7"
"lot";" ";"mall_a_8"
"lot";" ";"mall_a_9"
"office roof";"v";"office_cubical_roof"
"office roof";" ";"office_cubical_roof_1"
"office roof";" ";"small_office_roof"
"office roof";" ";"small_office_upper_roof"
"island";"v";"island_sand"
"island";" ";"island_field"
"island";" ";"island_forest"
"island";" ";"island_forest_thick"
"island";" ";"island_forest_water"
"solid rock";"v";"empty_rock"
"solid rock";" ";"deep_rock"
"solid rock";" ";"rock"
"solid rock";" ";"special_deep_rock"
"solid rock";" ";"special_rock"
"control tower";"v";"s_air_atc"
"control tower";" ";"control_tower_0"
"control tower";" ";"control_tower_1"
"control tower";" ";"control_tower_2"
"control tower";" ";"s_air_atc_2"
"control tower";" ";"s_air_atc_3"
"apartment tower";"v";"s_apt"
"apartment tower";"v";"s_apt_2"
"apartment tower";"v";"s_apt_2_2ndfloor"
"apartment tower";"v";"s_apt_2ndfloor"
"apartment tower";" ";"apartments_con_tower_000"
"apartment tower";" ";"apartments_con_tower_002"
"apartment tower";" ";"apartments_con_tower_010"
"apartment tower";" ";"apartments_con_tower_011"
"apartment tower";" ";"apartments_con_tower_012"
"apartment tower";" ";"apartments_con_tower_013"
"apartment tower";" ";"apartments_con_tower_100"
"apartment tower";" ";"apartments_con_tower_102"
"apartment tower";" ";"apartments_con_tower_110"
"apartment tower";" ";"apartments_con_tower_111"
"apartment tower";" ";"apartments_con_tower_112"
"apartment tower";" ";"apartments_con_tower_113"
"apartment tower";" ";"apartments_mod_tower_000"
"apartment tower";" ";"apartments_mod_tower_001"
"apartment tower";" ";"apartments_mod_tower_010"
"apartment tower";" ";"apartments_mod_tower_011"
"apartment tower";" ";"apartments_mod_tower_012"
"apartment tower";" ";"apartments_mod_tower_100"
"apartment tower";" ";"apartments_mod_tower_101"
"apartment tower";" ";"apartments_mod_tower_110"
"apartment tower";" ";"apartments_mod_tower_111"
"apartment tower";" ";"apartments_mod_tower_112"
"solid earth";"v";"solid_earth"
"solid earth";" ";"mall_a_56_basement"
"solid earth";" ";"mall_a_57_basement"
"solid earth";" ";"mall_a_61_basement"
"solid earth";" ";"mall_a_62_basement"
"solid earth";" ";"mall_a_65_basement"
"solid earth";" ";"mall_a_66_basement"
"solid earth";" ";"mall_a_70_basement"
"solid earth";" ";"mall_a_71_basement"
"solid earth";" ";"special_earth"
"road";"v";"city_center"
"road";"v";"ranch_camp_77"
"road";"v";"road"
"road";"v";"trailer_hub_11"
"road";"v";"trailer_road"
"road";"v";"trailer_road_1parkway"
"road";"v";"trailer_road_2parkway"
"road";"v";"trailer_road_3way"
"road";"v";"trailer_road_turn"
"road";" ";"car_theater_3_0"
"road";" ";"evac_center_1"
"road";" ";"evac_center_10"
"road";" ";"evac_center_11"
"road";" ";"evac_center_15"
"road";" ";"evac_center_16"
"road";" ";"evac_center_2"
"road";" ";"evac_center_20"
"road";" ";"evac_center_21"
"road";" ";"evac_center_22"
"road";" ";"evac_center_23"
"road";" ";"evac_center_24"
"road";" ";"evac_center_25"
"road";" ";"evac_center_3"
"road";" ";"evac_center_4"
"road";" ";"evac_center_5"
"road";" ";"evac_center_6"
"road";" ";"mall_a_1"
"road";" ";"mall_a_10"
"road";" ";"mall_a_15"
"road";" ";"mall_a_16"
"road";" ";"mall_a_17"
"road";" ";"mall_a_18"
"road";" ";"mall_a_19"
"road";" ";"mall_a_2"
"road";" ";"mall_a_27"
"road";" ";"mall_a_28"
"road";" ";"mall_a_36"
"road";" ";"mall_a_37"
"road";" ";"mall_a_45"
"road";" ";"mall_a_46"
"road";" ";"mall_a_54"
"road";" ";"mall_a_55"
"road";" ";"mall_a_6"
"road";" ";"mall_a_63"
"road";" ";"mall_a_64"
"road";" ";"mall_a_72"
"road";" ";"mall_a_73"
"road";" ";"mall_a_74"
"road";" ";"mall_a_75"
"road";" ";"mall_a_76"
"road";" ";"mall_a_77"
"road";" ";"mall_a_78"
"road";" ";"mall_a_79"
"road";" ";"mall_a_80"
"road";" ";"mall_a_81"
"road";" ";"mil_base_4a"
"road";" ";"mil_base_4b"
"road";" ";"mil_base_4c"
"road";" ";"mil_base_4d"
"road";" ";"mil_base_4e"
"road";" ";"mil_base_4f"
"road";" ";"mil_base_4g"
"road";" ";"mil_base_4h"
"road";" ";"mil_base_4i"
"road";" ";"mil_base_4j"
"road";" ";"mil_base_5f"
"road";" ";"mil_base_5j"
"road";" ";"mil_base_6f"
"road";" ";"mil_base_6j"
"road";" ";"mil_base_7j"
"road";" ";"mil_base_road_entrance"
"road";" ";"nursing_home_12"
"road";" ";"nursing_home_4"
"road";" ";"nursing_home_8"
"road";" ";"nursing_home_sh12"
"road";" ";"nursing_home_sh4"
"road";" ";"nursing_home_sh8"
"road";" ";"refctr_S3e"
"road";" ";"refctr_road"
"road";" ";"retirement_community_10"
"road";" ";"retirement_community_11"
"road";" ";"retirement_community_12"
"road";" ";"retirement_community_13"
"road";" ";"retirement_community_16"
"road";" ";"retirement_community_17"
"road";" ";"retirement_community_20"
"road";" ";"retirement_community_21"
"road";" ";"retirement_community_24"
"road";" ";"retirement_community_25"
"road";" ";"retirement_community_28"
"road";" ";"retirement_community_29"
"road";" ";"retirement_community_30"
"road";" ";"retirement_community_31"
"road";" ";"retirement_community_32"
"road";" ";"retirement_community_9"
"road";" ";"speedway_5_7"
"road";" ";"speedway_5_8"
"road";" ";"speedway_5_9"
"road";" ";"speedway_6_7"
"road";" ";"speedway_7_5"
"road";" ";"speedway_7_7"
"road";" ";"speedway_8_1"
"road";" ";"speedway_8_2"
"road";" ";"speedway_8_3"
"road";" ";"speedway_8_4"
"road";" ";"speedway_8_5"
"road";" ";"speedway_8_6"
"road";" ";"speedway_8_7"
"open air";"v";"loffice_tower_17"
"open air";"v";"loffice_tower_18"
"open air";"v";"loffice_tower_19"
"open air";"v";"loffice_tower_20"
"open air";"v";"office_skyscraper_17"
"open air";"v";"office_skyscraper_18"
"open air";"v";"office_skyscraper_19"
"open air";"v";"office_skyscraper_20"
"open air";"v";"open_air"
"open air";"v";"strip_mall_roof_5"
"open air";"v";"wasp_tower_roof"
"open air";" ";"lab_subway_vent_shaft_roof"
"open air";" ";"lab_surface_brick_block2A0"
"open air";" ";"lab_surface_brick_block2A1"
"open air";" ";"lab_surface_brick_block2B0"
"open air";" ";"lab_surface_brick_block2B1"
"open air";" ";"lab_surface_brick_block2C0"
"open air";" ";"lab_surface_brick_block2C1"
"open air";" ";"lab_surface_brick_block2C2"
"open air";" ";"lab_surface_brick_block2D0"
"open air";" ";"lab_surface_brick_block2D1"
"open air";" ";"lab_surface_brick_block2E0"
"open air";" ";"lab_surface_brick_block2E1"
"open air";" ";"lab_surface_brick_block3A0"
"open air";" ";"lab_surface_brick_block3A1"
"open air";" ";"lab_surface_brick_block3B0"
"open air";" ";"lab_surface_brick_block3B1"
"open air";" ";"lab_surface_brick_block3C0"
"open air";" ";"lab_surface_brick_block3C1"
"open air";" ";"lab_surface_brick_block3C2"
"open air";" ";"lab_surface_brick_block3D0"
"open air";" ";"lab_surface_brick_block3D1"
"open air";" ";"lab_surface_brick_block3E0"
"open air";" ";"lab_surface_brick_block3E1"
"open air";" ";"lab_surface_brick_block4A0"
"open air";" ";"lab_surface_brick_block4A1"
"open air";" ";"lab_surface_brick_block4B0"
"open air";" ";"lab_surface_brick_block4B1"
"open air";" ";"lab_surface_brick_block4C0"
"open air";" ";"lab_surface_brick_block4C1"
"open air";" ";"lab_surface_brick_block4C2"
"open air";" ";"lab_surface_brick_block4D0"
"open air";" ";"lab_surface_brick_block4D1"
"open air";" ";"lab_surface_brick_block4E0"
"open air";" ";"lab_surface_brick_block4E1"
"open air";" ";"lab_surface_brick_block5A0"
"open air";" ";"lab_surface_brick_block5A1"
"open air";" ";"lab_surface_brick_block5B0"
"open air";" ";"lab_surface_brick_block5B1"
"open air";" ";"lab_surface_brick_block5C0"
"open air";" ";"lab_surface_brick_block5C1"
"open air";" ";"lab_surface_brick_block5C2"
"open air";" ";"lab_surface_brick_block5D0"
"open air";" ";"lab_surface_brick_block5D1"
"open air";" ";"lab_surface_brick_block5E0"
"open air";" ";"lab_surface_brick_block5E1"
"open air";" ";"mall_a_10_roof"
"open air";" ";"mall_a_19_roof"
"open air";" ";"mall_b_10"
"open air";" ";"mall_b_19"
"open air";" ";"mil_base_1a1"
"open air";" ";"mil_base_1c1"
"open air";" ";"mil_base_1d1"
"open air";" ";"mil_base_1e1"
"open air";" ";"mil_base_1f1"
"open air";" ";"mil_base_1h1"
"open air";" ";"mil_base_1i1"
"open air";" ";"mil_base_1j1"
"open air";" ";"mil_base_2a1"
"open air";" ";"mil_base_2b1"
"open air";" ";"mil_base_2c1"
"open air";" ";"mil_base_2h1"
"open air";" ";"mil_base_2i1"
"open air";" ";"mil_base_2j1"
"open air";" ";"mil_base_2k1"
"open air";" ";"mil_base_3a1"
"open air";" ";"mil_base_3c1"
"open air";" ";"mil_base_3j1"
"open air";" ";"mil_base_3k1"
"open air";" ";"mil_base_4a1"
"open air";" ";"mil_base_4b1"
"open air";" ";"mil_base_4c1"
"open air";" ";"mil_base_4d1"
"open air";" ";"mil_base_4e1"
"open air";" ";"mil_base_4f1"
"open air";" ";"mil_base_4g1"
"open air";" ";"mil_base_4h1"
"open air";" ";"mil_base_4i1"
"open air";" ";"mil_base_4j1"
"open air";" ";"mil_base_5a1"
"open air";" ";"mil_base_5f1"
"open air";" ";"mil_base_5j1"
"open air";" ";"mil_base_5k1"
"open air";" ";"mil_base_6a1"
"open air";" ";"mil_base_6b1"
"open air";" ";"mil_base_6f1"
"open air";" ";"mil_base_6g1"
"open air";" ";"mil_base_6h1"
"open air";" ";"mil_base_6j1"
"open air";" ";"mil_base_6k1"
"open air";" ";"mil_base_7a1"
"open air";" ";"mil_base_7b1"
"open air";" ";"mil_base_7g1"
"open air";" ";"mil_base_7h1"
"open air";" ";"mil_base_7i1"
"open air";" ";"mil_base_7j1"
"open air";" ";"mil_base_7k1"
"open air";" ";"mil_base_8a1"
"open air";" ";"mil_base_8c1"
"open air";" ";"mil_base_8d1"
"open air";" ";"mil_base_8f1"
"open air";" ";"mil_base_8h1"
"open air";" ";"mil_base_8i1"
"open air";" ";"mil_base_8j1"
"open air";" ";"office_tower_open_air_corner"
"open air";" ";"retirement_community_2f_10"
"open air";" ";"retirement_community_2f_11"
"open air";" ";"retirement_community_2f_12"
"open air";" ";"retirement_community_2f_13"
"open air";" ";"retirement_community_2f_14"
"open air";" ";"retirement_community_2f_27"
"open air";" ";"retirement_community_2f_28"
"open air";" ";"retirement_community_2f_29"
"open air";" ";"retirement_community_2f_30"
"open air";" ";"retirement_community_2f_31"
"open air";" ";"retirement_community_2f_32"
"open air";" ";"retirement_community_2f_33"
"open air";" ";"retirement_community_2f_37"
"open air";" ";"retirement_community_2f_8"
"open air";" ";"retirement_community_2f_9"
"open air";" ";"retirement_community_park_2f_2"
"open air";" ";"retirement_community_park_2f_5"
"open air";" ";"robofachq_roof_a0"
"open air";" ";"robofachq_roof_a3"
"open air";" ";"s_gas_g0_roof"
"open air";" ";"sewage_treatment_0_0_roof"
"open air";" ";"special_air"
"open air";" ";"speedway_5_7_1"
"open air";" ";"speedway_6_6_1"
"open air";" ";"speedway_7_6_1"
"open air";" ";"stadium_1_2_1"
"open air";" ";"stadium_1_2_2"
"open air";" ";"stadium_1_3_1"
"open air";" ";"stadium_1_3_2"
"open air";" ";"stadium_2_2_1"
"open air";" ";"stadium_2_2_2"
"open air";" ";"stadium_2_3_1"
"open air";" ";"stadium_2_3_2"
"open air";" ";"stadium_football_2_3_1"
"open air";" ";"stadium_football_6_3_1"
"science lab";"v";"ice_lab_stairs"
"science lab";"v";"lab_stairs"
"science lab";" ";"ants_lab"
"science lab";" ";"ants_lab_stairs"
"science lab";" ";"ice_lab"
"science lab";" ";"ice_lab_core"
"science lab";" ";"ice_lab_finale"
"science lab";" ";"lab"
"science lab";" ";"lab_core"
"science lab";" ";"lab_escape_cells"
"science lab";" ";"lab_escape_entrance"
"science lab";" ";"lab_finale"
"science lab";" ";"microlab_generic"
"science lab";" ";"microlab_generic_edge"
"science lab";" ";"microlab_generic_edge_room_connector"
"science lab";" ";"microlab_generic_firebreak"
"science lab";" ";"microlab_generic_hallway_blind_end"
"science lab";" ";"microlab_generic_isolated_elevator_pit"
"science lab";" ";"microlab_generic_isolated_stairs_odd"
"science lab";" ";"microlab_generic_isolated_stairs_up"
"science lab";" ";"microlab_generic_stairs_down"
"science lab";" ";"microlab_generic_sub_entry"
"science lab";" ";"microlab_generic_surface_connector"
"science lab";" ";"microlab_generic_vent_shaft_connector"
"science lab";" ";"microlab_portal_dressroom"
"science lab";" ";"microlab_ratkin"
"science lab";" ";"microlab_ratkin_edge"
"science lab";" ";"microlab_ratkin_sub_entry"
"science lab";" ";"microlab_ratkin_surface_connector"
"science lab";" ";"microlab_ratkin_vent_shaft_connector"
"parking lot";"v";"s_air_parking"
"parking lot";"v";"s_lot"
"parking lot";"v";"strip_mall_5"
"parking lot";" ";"airport_lot_0"
"parking lot";" ";"airport_lot_1"
"parking lot";" ";"lab_surface_brick_blockA0"
"parking lot";" ";"lab_surface_brick_blockA1"
"parking lot";" ";"lab_surface_brick_blockB0"
"parking lot";" ";"lab_surface_brick_blockB1"
"parking lot";" ";"lab_surface_brick_blockC0"
"parking lot";" ";"lab_surface_brick_blockC1"
"parking lot";" ";"lab_surface_brick_blockC2"
"parking lot";" ";"lab_surface_brick_blockD0"
"parking lot";" ";"lab_surface_brick_blockD1"
"parking lot";" ";"lab_surface_brick_blockE0"
"parking lot";" ";"lab_surface_brick_blockE1"
"parking lot";" ";"lab_surface_parking_blockA0"
"parking lot";" ";"lab_surface_parking_blockA1"
"parking lot";" ";"lab_surface_parking_blockA2"
"parking lot";" ";"lab_surface_parking_blockB0"
"parking lot";" ";"lab_surface_parking_blockB1"
"parking lot";" ";"lab_surface_parking_blockC0"
"parking lot";" ";"lab_surface_parking_blockC1"
"parking lot";" ";"lab_surface_parking_blockD0"
"parking lot";" ";"lab_surface_parking_blockD1"
"parking lot";" ";"lab_surface_parking_blockE0"
"parking lot";" ";"lab_surface_parking_blockE1"
"parking lot";" ";"lab_surface_parking_blockE2"
"parking lot";" ";"megastore_parking_0_0"
"parking lot";" ";"megastore_parking_0_1"
"parking lot";" ";"megastore_parking_0_2"
"parking lot";" ";"megastore_parking_0_3"
"parking lot";" ";"megastore_parking_0_4"
"parking lot";" ";"megastore_parking_1_0"
"parking lot";" ";"megastore_parking_1_1"
"parking lot";" ";"megastore_parking_2_0"
"parking lot";" ";"megastore_parking_2_1"
"parking lot";" ";"megastore_parking_3_0"
"parking lot";" ";"megastore_parking_3_1"
"parking lot";" ";"nursing_home_10"
"parking lot";" ";"nursing_home_11"
"parking lot";" ";"nursing_home_9"
"parking lot";" ";"nursing_home_sh10"
"parking lot";" ";"nursing_home_sh11"
"parking lot";" ";"nursing_home_sh9"
"parking lot";" ";"parking_2x1_0"
"parking lot";" ";"parking_2x1_1"
"parking lot";" ";"parking_2x2_0_0"
"parking lot";" ";"parking_2x2_0_1"
"parking lot";" ";"parking_2x2_1_0"
"parking lot";" ";"parking_2x2_1_1"
"parking lot";" ";"parking_3x1_0"
"parking lot";" ";"parking_3x1_1"
"parking lot";" ";"parking_3x1_2"
"parking lot";" ";"retirement_community_14"
"parking lot";" ";"retirement_community_27"
"parking lot";" ";"retirement_community_33"
"parking lot";" ";"retirement_community_8"
"parking lot";" ";"s_lot_no_sidewalk"
"parking lot";" ";"speedway_1_7"
"parking lot";" ";"speedway_1_8"
"parking lot";" ";"speedway_1_9"
"parking lot";" ";"speedway_2_7"
"parking lot";" ";"speedway_2_8"
"parking lot";" ";"speedway_2_9"
"parking lot";" ";"speedway_3_7"
"parking lot";" ";"speedway_3_8"
"parking lot";" ";"speedway_3_9"
"parking lot";" ";"speedway_4_7"
"parking lot";" ";"speedway_4_8"
"parking lot";" ";"speedway_4_9"
"parking lot";" ";"sugar_house_parking"
"parking lot";" ";"trailer_hub_00"
"field";"v";"field"
"field";" ";"airliner_1a"
"field";" ";"airliner_1d"
"field";" ";"airliner_1e"
"field";" ";"airliner_1f"
"field";" ";"airliner_1g"
"field";" ";"airliner_1h"
"field";" ";"airliner_1i"
"field";" ";"airliner_1j"
"field";" ";"airliner_3a"
"field";" ";"airliner_3b"
"field";" ";"airliner_3d"
"field";" ";"airliner_3e"
"field";" ";"airliner_3f"
"field";" ";"airliner_3g"
"field";" ";"airliner_3h"
"field";" ";"airliner_3i"
"field";" ";"airliner_3j"
"field";" ";"refctr_field"
"field";" ";"special_field"
"field";" ";"speedway_0_0"
"field";" ";"speedway_0_5"
"field";" ";"speedway_0_6"
"field";" ";"speedway_1_2"
"field";" ";"speedway_1_3"
"field";" ";"speedway_2_1"
"field";" ";"speedway_2_2"
"field";" ";"speedway_2_3"
"field";" ";"speedway_2_4"
"field";" ";"speedway_3_1"
"field";" ";"speedway_3_2"
"field";" ";"speedway_3_3"
"field";" ";"speedway_3_4"
"field";" ";"speedway_4_1"
